# kappa_1pm,elev_m,kerb,peralte_rad  (segmentos de 4.0 m, longitud 5884 m)
0.010960,-28.55,1,0.0760
0.007419,-28.63,1,0.0623
0.005430,-28.71,1,0.0490
0.004184,-28.79,1,0.0373
0.003507,-28.87,0,0.0287
0.003105,-28.94,0,0.0233
0.002689,-29.02,0,0.0195
0.002348,-29.09,0,0.0167
0.002012,-29.17,0,0.0143
0.001690,-29.24,0,0.0121
0.001367,-29.31,0,0.0103
0.001086,-29.38,0,0.0087
0.000937,-29.45,0,0.0075
0.000842,-29.51,0,0.0066
0.000793,-29.58,0,0.0061
0.000785,-29.64,0,0.0058
0.000802,-29.70,0,0.0057
0.000819,-29.76,0,0.0058
0.000836,-29.82,0,0.0059
0.000853,-29.88,0,0.0060
0.000872,-29.94,0,0.0061
0.000892,-29.99,0,0.0062
0.000909,-30.05,0,0.0064
